Division_Code;PLU;Barcode;Blocked
03;713780;2000030680010;0
03;713781;2000034110018;0
03;713781;2000007137813;0
03;713782;2000007137820;0
03;713783;2000030650013;0
03;713784;2000030660012;0
03;713785;2000027120017;0
03;713786;2000027130016;0
03;713787;2000042300029;0
03;713788;2000042300289;0
03;713789;2000027000012;0
03;713790;2000027010011;0
03;713791;2000028300012;0
03;713792;2000028290016;0
03;719937;2100007199375;0
03;719938;2100007199382;0
03;719939;2100007199399;0
03;719940;2100007199405;0
03;719941;2100007199412;0
03;719942;2100007199429;0
03;720234;2000007202344;0
03;720235;2000007202351;0
03;720236;2000007202368;0
03;720237;2000007202375;0
03;720238;2000007202382;0
03;720239;2000007202399;0
03;720328;2000037040015;0
03;720329;2000037030016;0
03;720330;2000037050014;0
03;720331;2000037060013;0
03;720991;2000007209916;0
03;720992;2000007209923;0
03;720993;2000007209930;0
03;720994;2000007209947;0
03;721416;2000007214163;0
03;721417;2000007214170;0
03;721418;2000007214187;0
03;721419;2000007214194;0
03;721420;2000007214200;0
03;721421;2000007214217;0
03;721422;2000007214224;0
03;722827;2000007228276;0
03;725976;2000007259768;0
03;735003;2000027110018;0
03;742475;2000041850013;0
03;742476;2000041830015;0
03;746136;2000042300159;0
03;750323;2100007503233;0
03;750327;2100007503271;0
03;750365;2100007503653;0
03;750439;2100007504391;0
03;750579;2100007505794;0
03;750619;2100007506197;0
03;750818;2100007508184;0
03;750820;2100007508207;0
03;750822;2100007508221;0
03;750938;2100007509389;0
03;750939;2100007509396;0
03;752247;2000007522473;0
03;752248;2000007522480;0
03;764294;2100008898680;0
03;767237;2000042300111;0
03;767237;2000007672376;0
03;767238;2000007672383;0
03;767238;2000042300227;0
03;767239;2000042300210;0
03;767239;2000007672390;0
03;767240;2000015650014;0
03;767240;2000007672406;0
03;767241;2000007672413;0
03;767241;2000027040018;0
03;767242;2000042300975;0
03;767242;2000007672420;0
03;767243;2000007672437;0
03;767243;2000042300050;0
03;767244;2000042300128;0
03;767244;2000007672444;0
03;767245;2000042301415;0
03;767245;2000007672451;0
03;767246;2000042300630;0
03;767246;2000007672468;0
03;767247;2000007672475;0
03;767247;2000042301118;0
03;767248;2000030630015;0
03;767248;2000007672482;0
03;767249;2000007672499;0
03;767249;2000042300708;0
03;767250;2000007672505;0
03;767250;2000029420016;0
03;767251;2000007672512;0
03;767251;2000027020010;0
03;767252;2000007672529;0
03;767252;2000030610017;0
03;767253;2000042300142;0
03;767253;2000007672536;0
03;767254;2000042300203;0
03;767254;2000007672543;0
03;767255;2000007672550;0
03;767255;2000042300913;0
03;767256;2000042301279;0
03;767256;2000007672567;0
03;767257;2000042300067;0
03;767257;2000007672574;0
03;767258;2000028340018;0
03;767258;2000007672581;0
03;767259;2000007672598;0
03;767876;2000007678767;0
03;767876;2000042300418;0
03;767877;2000029410017;0
03;767877;2000007678774;0
03;767878;2000007678781;0
03;767879;2000007678798;0
03;767880;2000042301323;0
03;767880;2000007678804;0
03;767881;2000042301071;0
03;767881;2000007678811;0
03;767882;2000007678828;0
03;767882;2000042301330;0
03;767883;2000042300999;0
03;767883;2000007678835;0
03;767884;2000007678842;0
03;767884;2000042300081;0
03;767885;2000007678859;0
03;767886;2000042300135;0
03;767886;2000007678866;0
03;767887;2000042301262;0
03;767887;2000007678873;0
03;767888;2000007678880;0
03;767889;2000007678897;0
03;767889;2000032860014;0
03;769175;2191770062177;0
03;769202;2000007692022;0
03;783940;2000027080014;0
03;788479;2000044130013;0
03;788480;2000044060013;0
03;788481;2000044140012;0
03;788482;2000044150011;0
03;788483;2000042790011;0
03;788484;2000042800017;0
03;788867;2000044160010;0
03;788868;2000044040015;0
03;788869;2000044170019;0
03;788870;2000044050014;0
03;795889;2000045870017;0
03;795890;2000045880016;0
03;795891;2000045890015;0
03;795892;2000045900011;0
03;795893;2000045910010;0
03;795894;2000045920019;0
03;795895;2000045930018;0
03;795896;2000045940017;0
03;805138;2100008051382;0
03;805192;2100008051924;0
03;805193;2100008051931;0
03;805236;2100008052365;0
03;805241;2100008052419;0
03;805253;2100008052532;0
03;805254;2100008894668;0
03;805258;2100008052587;0
03;805268;2100008052686;0
03;805269;2100008052693;0
03;805271;2100008052716;0
03;805383;2100008053836;0
03;855320;2100008553206;0
03;855362;2100008553626;0
03;855363;2100008553633;0
03;855364;2100008553640;0
03;855365;2100008553657;0
03;855366;2100008553664;0
03;855367;2100008553671;0
03;855368;2100008553688;0
03;855369;2100008553695;0
03;855489;2100008554890;0
03;855514;2100008555149;0
03;855551;2100008555514;0
03;855554;2100008555545;0
03;855555;2100008555552;0
03;855556;2100008555569;0
03;855567;2100008555675;0
03;855643;2100008556436;0
03;855703;2100008557037;0
03;855724;2100008557242;0
03;855725;2100008557259;0
03;855733;2100008557334;0
03;855739;2100008557396;0
03;855795;2100008557952;0
03;855804;2100008558041;0
03;855805;2100008558058;0
03;855807;2100008558072;0
03;855808;2100008558089;0
03;855809;2100008558096;0
03;855810;2100008558102;0
03;855811;2100008558119;0
03;855812;2100008558126;0
03;855813;2100008558133;0
03;855814;2100008558140;0
03;855815;2100008558157;0
03;855816;2100008558164;0
03;855817;2100008558171;0
03;855818;2100008558188;0
03;855819;2100008558195;0
03;855820;2100008558201;0
03;855821;2100008558218;0
03;855822;2100008558225;0
03;855823;2100008558232;0
03;855824;2100008558249;0
03;855825;2100008558256;0
03;855834;2100008558348;0
03;855839;2100008558393;0
03;855993;2100008559932;0
03;856019;2100008560198;0
03;856020;2100008560204;0
03;856021;2100008560211;0
03;856022;2100008560228;0
03;856023;2100008560235;0
03;856024;2100008560242;0
03;856028;2100008560280;0
03;856029;2100008560297;0
03;856031;2100008560310;0
03;856032;2100008560327;0
03;856043;2100008560433;0
03;856048;2100008560488;0
03;856060;2100008560600;0
03;856061;2100008560617;0
03;856062;2100008560624;0
03;856063;2100008560631;0
03;856064;2100008560648;0
03;856065;2100008560655;0
03;856066;2100008560662;0
03;856067;2100008560679;0
03;856068;2100008560686;0
03;856069;2100008560693;0
03;856070;2100008560709;0
03;856071;2100008560716;0
03;856072;2100008560723;0
03;856073;2100008560730;0
03;856074;2100008560747;0
03;856075;2100008560754;0
03;856076;2100008560761;0
03;856077;2100008560778;0
03;856078;2100008560785;0
03;856079;2100008560792;0
03;856080;2100008560808;0
03;856081;2100008560815;0
03;856082;2100008560822;0
03;856084;2100008560846;0
03;856085;2100008560853;0
03;856086;2100008560860;0
03;856087;2100008560877;0
03;856088;2100008560884;0
03;856089;2100008560891;0
03;856090;2100008560907;0
03;856091;2100008560914;0
03;856092;2100008560921;0
03;856093;2100008560938;0
03;856094;2100008560945;0
03;856095;2100008560952;0
03;856096;2100008560969;0
03;856097;2100008560976;0
03;856098;2100008560983;0
03;856099;2100008560990;0
03;856100;2100008561003;0
03;856369;2100008563694;0
03;856390;2100008563908;0
03;856391;2100008563915;0
03;856392;2100008563922;0
03;856397;2100008563977;0
03;856399;2100008563991;0
03;856400;2100008564004;0
03;857268;2100008572689;0
03;857269;2100008572696;0
03;857270;2100008572702;0
03;857360;2100008573600;0
03;857437;2100008574379;0
03;857444;2100008574447;0
03;857464;2100008574645;0
03;857469;2100008574690;0
03;857475;2100008574751;0
03;857480;2100008574805;0
03;857498;2100008574980;0
03;857499;2100008574997;0
03;857502;2100008575024;0
03;857503;2100008575031;0
03;857505;2100008575055;0
03;857512;2100008575123;0
03;857513;2100008575130;0
03;857514;2100008575147;0
03;857515;2100008575154;0
03;857533;2100008575338;0
03;857546;2100008575468;0
03;857547;2100008575475;0
03;857549;2100008575499;0
03;857550;2100008575505;0
03;857576;2100008575765;0
03;857592;2100008575925;0
03;857593;2100008575932;0
03;857594;2100008575949;0
03;857598;2100008575987;0
03;857601;2100008576014;0
03;888522;2100008885222;0
03;888559;2100008885598;0
03;888576;2100008885765;0
03;888577;2100008885772;0
03;888584;2100008885840;0
03;888585;2100008885857;0
03;888623;2100008886236;0
03;888624;2100008886243;0
03;888731;2100008887318;0
03;888732;2100008887325;0
03;888733;2100008887332;0
03;888735;2100008887356;0
03;888736;2100008887363;0
03;889353;2100008893531;0
03;889741;2100008897416;0
03;889756;2100008897560;0
03;889769;2100008897690;0
03;889799;2100008881828;0
03;889799;2100008897997;0
03;889807;2100008898079;0
03;889823;2100008898239;0
03;889852;2100008898529;0
03;889865;2100008898659;0
03;889866;2100008898666;0
03;889866;2100008572672;0
03;889867;2100008884676;0
03;889867;2100008898673;0
03;889884;2100008898840;0
03;890365;2100008903650;0
03;890377;2100008903773;0
03;890379;2100008903797;0
03;890381;2100008903810;0
03;890382;2100008903827;0
03;890388;2100008903889;0
03;890389;2100008903896;0
03;890394;2100008903940;0
03;890396;2100008903964;0
03;890417;2100008904176;0
03;890433;2100008904336;0
03;890434;2100008904343;0
03;890440;2100008904404;0
03;890472;2100008904725;0
03;890473;2100008904732;0
03;890474;2100008904749;0
03;890475;2100008904756;0
03;890495;2100008904954;0
03;890496;2100008904961;0
03;890497;2100008904978;0
03;890498;2100008904985;0
03;890499;2100008904992;0
03;890580;2100008905807;0
03;890616;2100008906163;0
03;891395;2100008913956;0
03;891396;2100008913963;0
03;891397;2100008913970;0
03;891398;2100008913987;0
03;891537;2100008915370;0
03;891538;2100008915387;0
03;891539;2100008915394;0
03;891559;2100008915592;0
03;891688;2100008916889;0
03;891694;2100008916940;0
03;891695;2100008916957;0
03;891696;2100008916964;0
03;891697;2100008916971;0
03;891700;2100008917008;0
03;891701;2100008917015;0
03;891702;2100008917022;0
03;891703;2100008917039;0
03;891704;2100008917046;0
03;891705;2100008917053;0
03;891706;2100008917060;0
03;891707;2100008917077;0
03;891708;2100008917084;0
03;891709;2100008917091;0
03;891711;2100008917114;0
03;891712;2100008917121;0
03;891713;2100008917138;0
03;891723;2100008917237;0
03;891724;2100008917244;0
03;891725;2100008917251;0
03;891726;2100008917268;0
03;891781;2100008917817;0
03;891782;2100008917824;0
03;891783;2100008917831;0
03;891784;2100008917848;0
03;891785;2100008917855;0
04;324296;2000003242962;0
04;713720;2000007137202;0
04;713990;2000007139909;0
04;713991;2000007139916;0
04;713992;2000007139923;0
04;713993;2000007139930;0
04;714003;2000007140035;0
04;714044;2000007140448;0
04;718120;2000007181205;0
04;720987;2000007209879;0
04;720988;2000007209886;0
04;720989;2000007209893;0
04;720990;2000007209909;0
04;721001;2000007210011;0
04;722794;2000007227941;0
04;722796;2000007227965;0
04;722797;2000007227972;0
04;791049;2000007910492;0
04;791050;2000007910508;0
04;791051;2000007910515;0
04;858040;2100008580400;0
04;858321;2100008583210;0
04;858422;2100008584224;0
04;858426;2100008584262;0
04;858433;2100008584330;0
04;858434;2100008584347;0
04;858443;2100008584439;0
04;858562;2100008585627;0
04;858565;2100008585658;0
04;858567;2100008585672;0
04;858568;2100008585689;0
04;858569;2100008585696;0
04;858643;2100008586433;0
04;858652;2100008586525;0
04;858656;2100008586563;0
04;889957;2100008899571;0
04;891405;2100008914052;0
04;891418;2100008914182;0
04;891753;2100008917534;0
04;891754;2100008917541;0
04;891755;2100008917558;0
04;891756;2100008917565;0
04;891757;2100008917572;0
04;891758;2100008917589;0
04;891759;2100008917596;0
04;891760;2100008917602;0
04;891761;2100008917619;0
04;891762;2100008917626;0
04;891763;2100008917633;0
04;891764;2100008917640;0
04;891767;2100008917671;0
04;891768;2100008917688;0
04;891769;2100008917695;0
04;891770;2100008917701;0
04;891771;2100008917718;0
04;891772;2100008917725;0
04;891773;2100008917732;0
04;891774;2100008917749;0
04;891775;2100008917756;0
04;891776;2100008917763;0
05;211739;2100002117398;0
05;214875;2100002148750;0
05;218151;2100002181511;0
05;218152;2100002181528;0
05;316965;2100003169655;0
05;316966;2100003169662;0
05;316967;2100003169679;0
05;316969;2100003169693;0
05;316970;2100003169709;0
05;316972;2100003169723;0
05;316975;2100003169754;0
05;316976;2100003169761;0
05;316978;2100003169785;0
05;316982;2100003169822;0
05;341347;2100003413475;0
05;350235;2100003502353;0
05;350240;2100003502407;0
05;350241;2100003502414;0
05;350246;2100003502469;0
05;354559;2100003545596;0
05;366123;2100003661234;0
05;400648;2100004006485;0
05;400649;2100004006492;0
05;400650;2100004006508;0
05;400651;2100004006515;0
05;400652;2100004006522;0
05;400653;2100004006539;0
05;400654;2100004006546;0
05;400655;2100004006553;0
05;400656;2100004006560;0
05;400657;2100004006577;0
05;400658;2100004006584;0
05;400659;2100004006591;0
05;400660;2100004006607;0
05;400661;2100004006614;0
05;400662;2100004006621;0
05;400663;2100004006638;0
05;400664;2100004006645;0
05;400665;2100004006652;0
05;400666;2100004006669;0
05;400667;2100004006676;0
05;400668;2100004006683;0
05;400669;2100004006690;0
05;400670;2100004006706;0
05;400671;2100004006713;0
05;400672;2100004006720;0
05;400673;2100004006737;0
05;400674;2100004006744;0
05;400675;2100004006751;0
05;400676;2100004006768;0
05;400677;2100004006775;0
05;400678;2100004006782;0
05;400679;2100004006799;0
05;400680;2100004006805;0
05;400681;2100004006812;0
05;400682;2100004006829;0
05;400683;2100004006836;0
05;400684;2100004006843;0
05;400685;2100004006850;0
05;400686;2100004006867;0
05;400687;2100004006874;0
05;400688;2100004006881;0
05;400689;2100004006898;0
05;400690;2100004006904;0
05;400691;2100004006911;0
05;400692;2100004006928;0
05;400693;2100004006935;0
05;400694;2100004006942;0
05;400695;2100004006959;0
05;400696;2100004006966;0
05;400697;2100004006973;0
05;400698;2100004006980;0
05;400699;2100004006997;0
05;400700;2100004007000;0
05;400701;2100004007017;0
05;400702;2100004007024;0
05;400703;2100004007031;0
05;400704;2100004007048;0
05;400705;2100004007055;0
05;400706;2100004007062;0
05;400707;2100004007079;0
05;400708;2100004007086;0
05;400709;2100004007093;0
05;400959;2100004009592;0
05;400960;2100004009608;0
05;400961;2100004009615;0
05;400962;2100004009622;0
05;400963;2100004009639;0
05;400964;2100004009646;0
05;400965;2100004009653;0
05;400966;2100004009660;0
05;400967;2100004009677;0
05;400968;2100004009684;0
05;400969;2100004009691;0
05;400970;2100004009707;0
05;400971;2100004009714;0
05;400972;2100004009721;0
05;400973;2100004009738;0
05;400974;2100004009745;0
05;400975;2100004009752;0
05;400976;2100004009769;0
05;400977;2100004009776;0
05;400978;2100004009783;0
05;400979;2100004009790;0
05;400980;2100004009806;0
05;400981;2100004009813;0
05;400982;2100004009820;0
05;400983;2100004009837;0
05;400984;2100004009844;0
05;400985;2100004009851;0
05;400986;2100004009868;0
05;400987;2100004009875;0
05;400988;2100004009882;0
05;400989;2100004009899;0
05;400990;2100004009905;0
05;400991;2100004009912;0
05;400992;2100004009929;0
05;400993;2100004009936;0
05;400994;2100004009943;0
05;400995;2100004009950;0
05;400996;2100004009967;0
05;400997;2100004009974;0
05;400998;2100004009981;0
05;400999;2100004009998;0
05;401000;2100004010000;0
05;401001;2100004010017;0
05;401002;2100004010024;0
05;401003;2100004010031;0
05;401004;2100004010048;0
05;401006;2100004010062;0
05;401007;2100004010079;0
05;401008;2100004010086;0
05;401009;2100004010093;0
05;401010;2100004010109;0
05;401011;2100004010116;0
05;401012;2100004010123;0
05;401013;2100004010130;0
05;401014;2100004010147;0
05;401015;2100004010154;0
05;401118;2100004011182;0
05;401119;2100004011199;0
05;401120;2100004011205;0
05;401121;2100004011212;0
05;401122;2100004011229;0
05;401123;2100004011236;0
05;401124;2100004011243;0
05;401125;2100004011250;0
05;401126;2100004011267;0
05;401127;2100004011274;0
05;401128;2100004011281;0
05;401129;2100004011298;0
05;401131;2100004011311;0
05;401132;2100004011328;0
05;401133;2100004011335;0
05;401134;2100004011342;0
05;401135;2100004011359;0
05;401334;2100004013346;0
05;401335;2100004013353;0
05;401336;2100004013360;0
05;401337;2100004013377;0
05;401338;2100004013384;0
05;401339;2100004013391;0
05;401423;2100004014237;0
05;401424;2100004014244;0
05;401425;2100004014251;0
05;401426;2100004014268;0
05;401427;2100004014275;0
05;401428;2100004014282;0
05;401429;2100004014299;0
05;401430;2100004014305;0
05;401431;2100004014312;0
05;401432;2100004014329;0
05;401433;2100004014336;0
05;401434;2100004014343;0
05;401435;2100004014350;0
05;401436;2100004014367;0
05;401525;2100004015258;0
05;401526;2100004015265;0
05;401527;2100004015272;0
05;401528;2100004015289;0
05;401529;2100004015296;0
05;401530;2100004015302;0
05;401531;2100004015319;0
05;401698;2100004016989;0
05;401699;2100004016996;0
05;401700;2100004017009;0
05;401701;2100004017016;0
05;401702;2100004017023;0
05;401703;2100004017030;0
05;401704;2100004017047;0
05;401705;2100004017054;0
05;401780;2100004017801;0
05;401781;2100004017818;0
05;401782;2100004017825;0
05;401783;2100004017832;0
05;401784;2100004017849;0
05;401785;2100004017856;0
05;401786;2100004017863;0
05;401787;2100004017870;0
05;401788;2100004017887;0
05;401789;2100004017894;0
05;401790;2100004017900;0
05;401791;2100004017917;0
05;401792;2100004017924;0
05;401793;2100004017931;0
05;401794;2100004017948;0
05;401795;2100004017955;0
05;401796;2100004017962;0
05;401797;2100004017979;0
05;401798;2100004017986;0
05;401799;2100004017993;0
05;401800;2100004018006;0
05;401801;2100004018013;0
05;401802;2100004018020;0
05;401837;2100004018372;0
05;401838;2100004018389;0
05;401839;2100004018396;0
05;401840;2100004018402;0
05;401841;2100004018419;0
05;401842;2100004018426;0
05;401843;2100004018433;0
05;401844;2100004018440;0
05;401845;2100004018457;0
05;401846;2100004018464;0
05;401847;2100004018471;0
05;401848;2100004018488;0
05;401849;2100004018495;0
05;401850;2100004018501;0
05;401851;2100004018518;0
05;401852;2100004018525;0
05;401853;2100004018532;0
05;401854;2100004018549;0
05;401855;2100004018556;0
05;401856;2100004018563;0
05;401857;2100004018570;0
05;401858;2100004018587;0
05;401859;2100004018594;0
