Certificate No;File Number;File Name;Picture Type;Comment;User Create;Date of Creation;Time of Creation;User Delete;Date of Delete;Time of Delete;Deleted
пняя HU.де01.б35607;2;\\tro.lan\dept\certif\certificates\пняя HU.де01.б35607_2.jpg;0;;TSAHAROVA;2010-01-21 00:00:00.000;1754-01-01 15:30:19.677;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
пняя IE.юц75.д38933;1;\\tro.lan\dept\certif\certificates\пняя IE.юц75.д38933_1.JPG;0;;TSAHAROVA;2013-10-08 00:00:00.000;1754-01-01 11:07:06.020;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
пняя IE.юц75.д38995;1;\\tro.lan\dept\certif\certificates\пняя IE.юц75.д38995_1.jpg;0;;TSAHAROVA;2013-10-08 00:00:00.000;1754-01-01 11:07:40.597;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
пняя IE.юе48.д01999;1;\\tro.lan\dept\certif\certificates\пняя IE.юе48.д01999_1.jpg;0;;TSAHAROVA;2010-11-03 00:00:00.000;1754-01-01 15:25:01.530;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
пняя IE.юе48.д01999;2;\\tro.lan\dept\certif\certificates\пняя IE.юе48.д01999_2.jpg;0;;TSAHAROVA;2010-11-03 00:00:00.000;1754-01-01 15:25:03.937;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
пняя IE.юх18.б43524;1;\\tro.lan\dept\certif\certificates\пняя IE.юх18.б43524_1.jpg;0;;TSAHAROVA;2009-06-15 00:00:00.000;1754-01-01 14:19:37.767;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
пняя IE.юх18.б44898;1;\\tro.lan\dept\certif\certificates\пняя IE.юх18.б44898_1.jpg;0;;TSAHAROVA;2009-08-14 00:00:00.000;1754-01-01 14:28:17.690;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
пняя IE.юч85.б29599;1;\\tro.lan\dept\certif\certificates\пняя IE.юч85.б29599_1.jpg;0;;NGULYAEVA;2009-04-16 00:00:00.000;1754-01-01 12:38:07.157;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
пняя IE.юъ46.д48430;1;\\tro.lan\dept\certif\certificates\пняя IE.юъ46.д48430_1.jpg;0;;TSAHAROVA;2012-03-26 00:00:00.000;1754-01-01 11:01:40.430;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
пняя IE.юъ85.б20731;1;\\tro.lan\dept\certif\certificates\пняя IE.юъ85.б20731_1.jpg;0;;TSAHAROVA;2009-04-17 00:00:00.000;1754-01-01 11:03:36.977;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
пняя IE.юъ85.б20783;1;\\tro.lan\dept\certif\certificates\пняя IE.юъ85.б20783_1.jpg;0;;TSAHAROVA;2009-04-17 00:00:00.000;1754-01-01 11:03:49.570;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
пняя IE.юъ85.б20813;1;\\tro.lan\dept\certif\certificates\пняя IE.юъ85.б20813_1.jpg;0;;TSAHAROVA;2009-04-17 00:00:00.000;1754-01-01 11:04:23.270;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
пняя IE.юъ85.б21048;1;\\tro.lan\dept\certif\certificates\пняя IE.юъ85.б21048_1.jpg;0;;TSAHAROVA;2009-04-17 00:00:00.000;1754-01-01 10:53:58.140;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
пняя IE.де01.б35510;1;\\tro.lan\dept\certif\certificates\пняя IE.де01.б35510_1.jpg;0;;TSAHAROVA;2010-05-28 00:00:00.000;1754-01-01 14:25:25.370;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
пняя IE.де01.д00098;1;\\tro.lan\dept\certif\certificates\пняя IE.де01.д00098_1.jpg;0;;TSAHAROVA;2010-10-14 00:00:00.000;1754-01-01 14:35:27.720;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
пняя IE.де01.д00098;2;\\tro.lan\dept\certif\certificates\пняя IE.де01.д00098_2.jpg;0;;TSAHAROVA;2010-10-14 00:00:00.000;1754-01-01 14:36:05.490;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
пняя IE.де01.д00098;3;\\tro.lan\dept\certif\certificates\пняя IE.де01.д00098_3.jpg;0;;TSAHAROVA;2010-10-14 00:00:00.000;1754-01-01 14:36:14.290;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
пняя IE.де01.д06687;1;\\tro.lan\dept\certif\certificates\пняя IE.де01.д06687_1.jpg;0;;TSAHAROVA;2013-12-18 00:00:00.000;1754-01-01 09:52:41.220;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
пняя IE.оп71.б21324;1;\\tro.lan\dept\certif\certificates\пняя IE.оп71.б21324_1.jpg;0;;NGULYAEVA;2009-04-16 00:00:00.000;1754-01-01 12:38:57.423;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
пняя IE.ям01.б00638;1;\\tro.lan\dept\certif\certificates\пняя IE.ям01.б00638_1.jpg;0;;NGULYAEVA;2009-04-16 00:00:00.000;1754-01-01 12:43:31.733;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
пняя IE.ям01.б00638;2;\\tro.lan\dept\certif\certificates\пняя IE.ям01.б00638_2.jpg;0;;NGULYAEVA;2009-04-16 00:00:00.000;1754-01-01 12:43:35.127;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
пняя IN.де01.д06685;1;\\tro.lan\dept\certif\certificates\пняя IN.де01.д06685_1.jpg;0;;TSAHAROVA;2013-12-18 00:00:00.000;1754-01-01 09:52:22.657;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
пняя IT.AB73.д08633;1;\\tro.lan\dept\certif\certificates\пняя IT.AB73.д08633_1.jpg;0;;TSAHAROVA;2011-09-22 00:00:00.000;1754-01-01 16:31:18.873;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
пняя IT.юб29.д13108;1;\\tro.lan\dept\certif\certificates\пняя IT.юб29.д13108_1.jpg;0;;TSAHAROVA;2011-10-13 00:00:00.000;1754-01-01 16:29:31.407;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
пняя IT.юб57.д06161;1;\\tro.lan\dept\certif\certificates\пняя IT.юб57.д06161_1.jpg;0;;TSAHAROVA;2011-11-29 00:00:00.000;1754-01-01 11:11:15.580;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
пняя IT.юб57.д06161;2;\\tro.lan\dept\certif\certificates\пняя IT.юб57.д06161_2.jpg;0;;TSAHAROVA;2011-11-29 00:00:00.000;1754-01-01 11:11:20.517;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
пняя IT.юб80.д01013;1;\\tro.lan\dept\certif\certificates\пняя IT.юб80.д01013_1.jpg;0;;TSAHAROVA;2010-11-03 00:00:00.000;1754-01-01 15:54:00.257;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
пняя IT.юб90.д00471;1;\\tro.lan\dept\certif\certificates\пняя IT.юб90.д00471_1.jpg;0;;TSAHAROVA;2010-11-26 00:00:00.000;1754-01-01 14:44:03.797;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
пняя IT.юб90.д00522;1;\\tro.lan\dept\certif\certificates\пняя IT.юб90.д00522_1.jpg;0;;TSAHAROVA;2010-11-26 00:00:00.000;1754-01-01 14:45:05.120;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
пняя IT.юб90.д00576;1;\\tro.lan\dept\certif\certificates\пняя IT.юб90.д00576_1.jpg;0;;TSAHAROVA;2010-12-02 00:00:00.000;1754-01-01 16:09:34.530;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
пняя IT.юб90.д01457;1;\\tro.lan\dept\certif\certificates\пняя IT.юб90.д01457_1.jpg;0;;TSAHAROVA;2011-03-02 00:00:00.000;1754-01-01 17:18:53.907;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
пняя IT.юб90.д01473;1;\\tro.lan\dept\certif\certificates\пняя IT.юб90.д01473_1.jpg;0;;TSAHAROVA;2011-03-02 00:00:00.000;1754-01-01 17:19:51.223;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
пняя IT.юб90.д02287;1;\\tro.lan\dept\certif\certificates\пняя IT.юб90.д02287_1.jpg;0;;TSAHAROVA;2011-04-22 00:00:00.000;1754-01-01 14:49:23.270;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
пняя IT.юб99.д01601;1;\\tro.lan\dept\certif\certificates\пняя IT.юб99.д01601_1.jpg;0;;TSAHAROVA;2010-10-25 00:00:00.000;1754-01-01 14:14:05.050;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
пняя IT.юб99.д06357;1;\\tro.lan\dept\certif\certificates\пняя IT.юб99.д06357_1.jpg;0;;TSAHAROVA;2011-03-01 00:00:00.000;1754-01-01 17:23:16.977;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
пняя IT.юц03.д07859;1;\\tro.lan\dept\certif\certificates\пняя IT.юц03.д07859_1.jpg;0;;TSAHAROVA;2012-03-01 00:00:00.000;1754-01-01 12:58:06.253;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
пняя IT.юц31.д00207;1;\\tro.lan\dept\certif\certificates\пняя IT.юц31.д00207_1.jpg;0;;TSAHAROVA;2011-10-12 00:00:00.000;1754-01-01 10:09:53.083;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
пняя IT.юц31.д00372;1;\\tro.lan\dept\certif\certificates\пняя IT.юц31.д00372_1.jpg;0;;TSAHAROVA;2011-09-29 00:00:00.000;1754-01-01 11:29:06.797;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
пняя IT.юц31.д00391;1;\\tro.lan\dept\certif\certificates\пняя IT.юц31.д00391_1.jpg;0;;TSAHAROVA;2011-09-29 00:00:00.000;1754-01-01 11:28:25.373;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
пняя IT.юц31.д00410;1;\\tro.lan\dept\certif\certificates\пняя IT.юц31.д00410_1.jpg;0;;TSAHAROVA;2011-10-07 00:00:00.000;1754-01-01 10:49:14.337;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
пняя IT.юц31.д01832;1;\\tro.lan\dept\certif\certificates\пняя IT.юц31.д01832_1.jpg;0;;TSAHAROVA;2011-12-29 00:00:00.000;1754-01-01 09:55:37.190;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
пняя IT.юц31.д01852;1;\\tro.lan\dept\certif\certificates\пняя IT.юц31.д01852_1.jpg;0;;TSAHAROVA;2011-12-29 00:00:00.000;1754-01-01 09:55:19.300;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
пняя IT.юц31.д02920;1;\\tro.lan\dept\certif\certificates\пняя IT.юц31.д02920_1.jpg;0;;TSAHAROVA;2012-03-01 00:00:00.000;1754-01-01 13:02:18.683;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
пняя IT.юц75.д34592;1;\\tro.lan\dept\certif\certificates\пняя IT.юц75.д34592_1.jpg;0;;TSAHAROVA;2013-07-05 00:00:00.000;1754-01-01 15:22:31.950;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
пняя IT.юц75.д34593;1;\\tro.lan\dept\certif\certificates\пняя IT.юц75.д34593_1.jpg;0;;TSAHAROVA;2013-07-05 00:00:00.000;1754-01-01 15:22:02.920;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
пняя IT.юц75.д34595;1;\\tro.lan\dept\certif\certificates\пняя IT.юц75.д34595_1.jpg;0;;TSAHAROVA;2013-07-05 00:00:00.000;1754-01-01 15:23:05.527;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
пняя IT.юц75.д38958;1;\\tro.lan\dept\certif\certificates\пняя IT.юц75.д38958_1.jpg;0;;TSAHAROVA;2013-10-08 00:00:00.000;1754-01-01 11:08:25.240;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
пняя IT.юц75.д38979;1;\\tro.lan\dept\certif\certificates\пняя IT.юц75.д38979_1.jpg;0;;TSAHAROVA;2013-10-08 00:00:00.000;1754-01-01 11:09:15.477;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
пняя IT.юц75.д38980;1;\\tro.lan\dept\certif\certificates\пняя IT.юц75.д38980_1.jpg;0;;TSAHAROVA;2013-10-08 00:00:00.000;1754-01-01 11:09:47.727;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
пняя IT.юц75.д39462;1;\\tro.lan\dept\certif\certificates\пняя IT.юц75.д39462_1.jpg;0;;TSAHAROVA;2014-01-17 00:00:00.000;1754-01-01 12:55:31.683;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
пняя IT.юе45.б53755;1;\\tro.lan\dept\certif\certificates\пняя IT.юе45.б53755_1.jpg;0;;TSAHAROVA;2009-12-07 00:00:00.000;1754-01-01 16:08:07.700;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
пняя IT.юх18.б43634;1;\\tro.lan\dept\certif\certificates\пняя IT.юх18.б43634_1.jpg;0;;TSAHAROVA;2009-06-23 00:00:00.000;1754-01-01 17:13:19.247;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
пняя IT.юх18.б43636;1;\\tro.lan\dept\certif\certificates\пняя IT.юх18.б43636_1.jpg;0;;TSAHAROVA;2009-06-23 00:00:00.000;1754-01-01 17:13:35.343;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
пняя IT.юх18.б43697;1;\\tro.lan\dept\certif\certificates\пняя IT.юх18.б43697_1.jpg;0;;TSAHAROVA;2009-06-23 00:00:00.000;1754-01-01 17:14:27.203;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
пняя IT.юх18.д09083;1;\\tro.lan\dept\certif\certificates\пняя IT.юх18.д09083_1.jpg;0;;TSAHAROVA;2011-08-30 00:00:00.000;1754-01-01 10:20:08.263;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
пняя IT.юъ85.б21509;1;\\tro.lan\dept\certif\certificates\пняя IT.юъ85.б21509_1.jpg;0;;TSAHAROVA;2009-04-22 00:00:00.000;1754-01-01 13:58:47.767;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
пняя IT.юъ85.б21511;1;\\tro.lan\dept\certif\certificates\пняя IT.юъ85.б21511_1.jpg;0;;TSAHAROVA;2009-04-22 00:00:00.000;1754-01-01 13:59:05.267;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
пняя IT.юъ85.б21612;1;\\tro.lan\dept\certif\certificates\пняя IT.юъ85.б21612_1.jpg;0;;TSAHAROVA;2009-04-22 00:00:00.000;1754-01-01 13:59:17.797;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
пняя IT.юъ85.б22116;1;\\tro.lan\dept\certif\certificates\пняя IT.юъ85.б22116_1.jpg;0;;TSAHAROVA;2009-04-29 00:00:00.000;1754-01-01 14:05:25.387;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
пняя IT.юъ85.б22193;1;\\tro.lan\dept\certif\certificates\пняя IT.юъ85.б22193_1.jpg;0;;TSAHAROVA;2009-06-26 00:00:00.000;1754-01-01 17:43:02.830;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
пняя IT.юъ85.б22379;1;\\tro.lan\dept\certif\certificates\пняя IT.юъ85.б22379_1.jpg;0;;TSAHAROVA;2009-12-03 00:00:00.000;1754-01-01 11:36:04.620;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
пняя IT.юъ85.д00685;1;\\tro.lan\dept\certif\certificates\пняя IT.юъ85.д00685_1.jpg;0;;TSAHAROVA;2011-03-01 00:00:00.000;1754-01-01 12:30:21.397;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
пняя IT.юъ85.д00773;1;\\tro.lan\dept\certif\certificates\пняя IT.юъ85.д00773_1.jpg;0;;TSAHAROVA;2011-09-08 00:00:00.000;1754-01-01 17:14:17.427;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
пняя IT.юъ85.д00774;1;\\tro.lan\dept\certif\certificates\пняя IT.юъ85.д00774_1.jpg;0;;TSAHAROVA;2011-09-08 00:00:00.000;1754-01-01 17:14:46.097;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
пняя IT.юъ85.д00817;1;\\tro.lan\dept\certif\certificates\пняя IT.юъ85.д00817_1.jpg;0;;TSAHAROVA;2011-09-08 00:00:00.000;1754-01-01 17:35:36.653;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
пняя IT.де01.б32964;1;\\tro.lan\dept\certif\certificates\пняя IT.де01.б32964_1.jpg;0;;NGULYAEVA;2009-04-16 00:00:00.000;1754-01-01 14:40:19.190;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
пняя IT.де01.б32965;1;\\tro.lan\dept\certif\certificates\пняя IT.де01.б32965_1.jpg;0;;NGULYAEVA;2009-04-16 00:00:00.000;1754-01-01 14:40:56.963;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
пняя IT.де01.б34514;1;\\tro.lan\dept\certif\certificates\пняя IT.де01.б34514_1.jpg;0;;TSAHAROVA;2009-07-17 00:00:00.000;1754-01-01 09:47:31.347;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
пняя IT.де01.б35771;1;\\tro.lan\dept\certif\certificates\пняя IT.де01.б35771_1.jpg;0;;TSAHAROVA;2010-10-20 00:00:00.000;1754-01-01 10:18:56.063;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
пняя IT.де01.д00616;1;\\tro.lan\dept\certif\certificates\пняя IT.де01.д00616_1.jpg;0;;TSAHAROVA;2011-02-28 00:00:00.000;1754-01-01 10:46:03.910;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
пняя IT.де01.д02582;1;\\tro.lan\dept\certif\certificates\пняя IT.де01.д02582_1.jpg;0;;TSAHAROVA;2012-03-12 00:00:00.000;1754-01-01 11:47:55.013;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
пняя IT.де01.д02612;1;\\tro.lan\dept\certif\certificates\пняя IT.де01.д02612_1.jpg;0;;TSAHAROVA;2012-03-12 00:00:00.000;1754-01-01 11:32:17.133;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
пняя IT.де01.д06577;1;\\tro.lan\dept\certif\certificates\пняя IT.де01.д06577_1.jpg;0;;TSAHAROVA;2013-10-17 00:00:00.000;1754-01-01 11:19:04.573;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
пняя IT.ой05.б27476;1;\\tro.lan\dept\certif\certificates\пняя IT.ой05.б27476_1.jpg;0;;TSAHAROVA;2009-04-20 00:00:00.000;1754-01-01 11:45:40.833;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
пняя IT.ой05.б32264;1;\\tro.lan\dept\certif\certificates\пняя IT.ой05.б32264_1.jpg;0;;TSAHAROVA;2009-05-15 00:00:00.000;1754-01-01 12:39:12.143;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
пняя IT.ой05.б32265;1;\\tro.lan\dept\certif\certificates\пняя IT.ой05.б32265_1.jpg;0;;TSAHAROVA;2009-05-15 00:00:00.000;1754-01-01 12:38:59.613;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
пняя IT.ой05.б32266;1;\\tro.lan\dept\certif\certificates\пняя IT.ой05.б32266_1.jpg;0;;TSAHAROVA;2009-05-15 00:00:00.000;1754-01-01 12:38:45.847;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
пняя IT.ой05.б32638;1;\\tro.lan\dept\certif\certificates\пняя IT.ой05.б32638_1.jpg;0;;TSAHAROVA;2009-04-20 00:00:00.000;1754-01-01 15:42:56.697;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
пняя IT.ой05.б33135;1;\\tro.lan\dept\certif\certificates\пняя IT.ой05.б33135_1.pdf;0;;TSAHAROVA;2009-04-20 00:00:00.000;1754-01-01 15:43:14.183;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
пняя IT.ой05.б33136;1;\\tro.lan\dept\certif\certificates\пняя IT.ой05.б33136_1.pdf;0;;TSAHAROVA;2009-04-20 00:00:00.000;1754-01-01 15:43:30.277;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
пняя IT.ой05.б33203;1;\\tro.lan\dept\certif\certificates\пняя IT.ой05.б33203_1.jpg;0;;TSAHAROVA;2009-06-30 00:00:00.000;1754-01-01 11:24:34.690;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
пняя IT.ой05.б33419;1;\\tro.lan\dept\certif\certificates\пняя IT.ой05.б33419_1.jpg;0;;TSAHAROVA;2009-06-19 00:00:00.000;1754-01-01 17:36:08.907;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
пняя IT.ой05.б33879;1;\\tro.lan\dept\certif\certificates\пняя IT.ой05.б33879_1.jpg;0;;TSAHAROVA;2009-06-09 00:00:00.000;1754-01-01 10:19:24.557;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
пняя IT.ой05.б34149;1;\\tro.lan\dept\certif\certificates\пняя IT.ой05.б34149_1.jpg;0;;TSAHAROVA;2009-07-08 00:00:00.000;1754-01-01 17:03:43.093;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
пняя IT.ой05.б34247;1;\\tro.lan\dept\certif\certificates\пняя IT.ой05.б34247_1.jpg;0;;TSAHAROVA;2009-07-16 00:00:00.000;1754-01-01 09:43:23.067;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
пняя IT.ой05.б34368;1;\\tro.lan\dept\certif\certificates\пняя IT.ой05.б34368_1.jpg;0;;TSAHAROVA;2009-07-15 00:00:00.000;1754-01-01 17:44:07.980;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
пняя IT.ой05.б35094;1;\\tro.lan\dept\certif\certificates\пняя IT.ой05.б35094_1.jpg;0;;TSAHAROVA;2009-09-03 00:00:00.000;1754-01-01 09:06:59.217;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
пняя IT.ой05.б35095;1;\\tro.lan\dept\certif\certificates\пняя IT.ой05.б35095_1.jpg;0;;TSAHAROVA;2009-09-03 00:00:00.000;1754-01-01 09:06:38.110;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
пняя IT.ой05.б36068;1;\\tro.lan\dept\certif\certificates\пняя IT.ой05.б36068_1.jpg;0;;TSAHAROVA;2009-12-07 00:00:00.000;1754-01-01 11:06:47.797;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
пняя IT.ой05.б36188;1;\\tro.lan\dept\certif\certificates\пняя IT.ой05.б36188_1.jpg;0;;TSAHAROVA;2009-12-07 00:00:00.000;1754-01-01 09:57:12.063;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
пняя IT.ой05.б36189;1;\\tro.lan\dept\certif\certificates\пняя IT.ой05.б36189_1.jpg;0;;TSAHAROVA;2009-12-08 00:00:00.000;1754-01-01 09:55:43.107;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
пняя IT.ой05.д16508;1;\\tro.lan\dept\certif\certificates\пняя IT.ой05.д16508_1.jpg;0;;TSAHAROVA;2013-01-16 00:00:00.000;1754-01-01 15:14:06.530;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
пняя IT.ой05.д16540;1;\\tro.lan\dept\certif\certificates\пняя IT.ой05.д16540_1.jpg;0;;TSAHAROVA;2013-01-16 00:00:00.000;1754-01-01 15:14:18.577;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
пняя IT.ой08.б00355;1;\\tro.lan\dept\certif\certificates\пняя IT.ой08.б00355_1.jpg;0;;TSAHAROVA;2009-04-20 00:00:00.000;1754-01-01 16:39:52.270;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
пняя IT.ой08.б02416;1;\\tro.lan\dept\certif\certificates\пняя IT.ой08.б02416_1.jpg;0;;TSAHAROVA;2009-10-13 00:00:00.000;1754-01-01 16:52:35.877;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
пняя IT.ой08.б02907;1;\\tro.lan\dept\certif\certificates\пняя IT.ой08.б02907_1.jpg;0;;TSAHAROVA;2009-10-13 00:00:00.000;1754-01-01 16:53:00.107;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
пняя IT.ой08.б02910;1;\\tro.lan\dept\certif\certificates\пняя IT.ой08.б02910_1.jpg;0;;TSAHAROVA;2009-12-09 00:00:00.000;1754-01-01 10:15:29.147;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
пняя IT.ой08.б04791;1;\\tro.lan\dept\certif\certificates\пняя IT.ой08.б04791_1.jpg;0;;TSAHAROVA;2010-01-18 00:00:00.000;1754-01-01 17:19:10.737;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
пняя IT.ой08.б04791;2;\\tro.lan\dept\certif\certificates\пняя IT.ой08.б04791_2.jpg;0;;TSAHAROVA;2010-01-18 00:00:00.000;1754-01-01 17:19:13.987;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
пняя IT.ой08.б04791;3;\\tro.lan\dept\certif\certificates\пняя IT.ой08.б04791_3.jpg;0;;TSAHAROVA;2010-01-18 00:00:00.000;1754-01-01 17:19:16.910;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
пняя IT.ой08.б04792;1;\\tro.lan\dept\certif\certificates\пняя IT.ой08.б04792_1.jpg;0;;TSAHAROVA;2010-01-18 00:00:00.000;1754-01-01 17:19:30.223;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
пняя IT.ой08.б04792;2;\\tro.lan\dept\certif\certificates\пняя IT.ой08.б04792_2.jpg;0;;TSAHAROVA;2010-01-18 00:00:00.000;1754-01-01 17:19:33.677;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
пняя IT.ой08.б04792;3;\\tro.lan\dept\certif\certificates\пняя IT.ой08.б04792_3.jpg;0;;TSAHAROVA;2010-01-18 00:00:00.000;1754-01-01 17:19:36.553;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
пняя IT.ой08.б04792;4;\\tro.lan\dept\certif\certificates\пняя IT.ой08.б04792_4.jpg;0;;TSAHAROVA;2010-01-18 00:00:00.000;1754-01-01 17:19:39.193;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
пняя IT.ой08.б04802;1;\\tro.lan\dept\certif\certificates\пняя IT.ой08.б04802_1.jpg;0;;TSAHAROVA;2010-01-18 00:00:00.000;1754-01-01 17:19:58.367;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
пняя IT.ой08.б04802;2;\\tro.lan\dept\certif\certificates\пняя IT.ой08.б04802_2.jpg;0;;TSAHAROVA;2010-01-18 00:00:00.000;1754-01-01 17:21:07.540;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
пняя IT.ой08.б04802;3;\\tro.lan\dept\certif\certificates\пняя IT.ой08.б04802_3.jpg;0;;TSAHAROVA;2010-01-18 00:00:00.000;1754-01-01 17:21:10.197;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
пняя IT.ой08.б04802;4;\\tro.lan\dept\certif\certificates\пняя IT.ой08.б04802_4.jpg;0;;TSAHAROVA;2010-01-18 00:00:00.000;1754-01-01 17:21:12.930;;1753-01-01 00:00:00.000;1753-01-01 00:00:00.000;0
